id,followers_count,friends_count,listed_count,age,favourites_count,verified,statuses_count,default_profile,default_profile_image,bot
100322679,1227898,1305,4355,3,736,1,3792,0,0,0
100365676,269,368,2,3,3,0,1896,0,0,0
100803521,287,597,18,3,16386,0,5830,0,0,0
101311381,23763283,81,29416,3,14,1,56274,0,0,0
101387747,431,168,4,3,1300,0,32430,0,0,0
101420414,4077,2193,200,3,1913,0,2349,0,0,0
101766148,11530,448,282,3,122,1,546,1,0,0
101798589,1568426,828,5667,3,1670,1,3017,0,0,0
102026096,110,190,1,3,503,0,736,0,0,0
102124883,52,323,2,3,696,0,767,0,0,0
103364904,2844,126,110,3,692,1,263,1,0,0
103601687,27264,3516,383,3,5,0,508835,0,0,1
104055571,160,239,0,3,94,0,748,0,0,0
104226662,26,150,1,3,8,0,2,1,1,0
105850230,44,67,0,3,0,0,954,1,0,0
106901537,348,302,10,3,8413,0,2578,0,0,0
107070126,2,75,0,6,0,0,0,1,1,0
107396619,67,222,0,3,0,0,105,0,0,0
108140114,86657,933,1101,3,9061,1,124550,0,0,0
108146158,56836,1,690,3,3,0,6863363,1,0,1
108577950,129708,331,478,3,3176,1,10012,0,0,0
109371631,20305,176,585,3,173,1,581,1,0,0
110074150,10,93,0,3,0,0,24,1,1,0
110340239,135677,1708,907,3,11340,1,23655,0,0,0
110885805,94,53,0,3,1,0,2514,0,0,0
111222358,210,95,1,3,398,0,9462,0,0,0
111615736,1040765,558,2418,3,215,1,4703,1,0,0
111660165,4948,296,15,3,17,0,41190,0,0,1
112093150,1342,171,50,3,47,0,527,1,0,0
113527917,48020,4324,552,3,365,0,8886,0,0,0
113789752,2632,730,106,3,15604,1,5130,0,0,0
114295199,91,78,1,3,261,0,742,0,0,0
114690248,4932,959,1,3,3469,0,2431,1,0,0
115414150,73,265,2,3,43,0,237,0,0,0
115485051,22703994,1,88796,3,0,1,2895,0,0,0
116551173,1583,852,61,3,5036,0,5602,0,0,0
116988614,25893,54,861,3,759,0,638,1,0,0
117149251,40,117,1,3,13,0,48,0,0,0
119574566,775,953,1,3,319,0,428,1,0,0
120242706,348,809,18,3,299,0,3220,0,0,0
120921934,2740,2000,59,3,2699,0,9469,0,0,0
121044171,7886947,239,5192,3,4533,1,1637,0,0,0
121046433,5324864,45,3190,3,49,1,1537,0,0,0
121963311,3165,4879,31,4,615,0,25509,1,0,0
122264472,38529,6,940,3,0,0,10857,1,0,1
122482029,1633238,31049,6682,3,6642,1,5506,0,0,0
123185079,72,96,1,3,78,0,191,0,0,0
124396017,43,8,0,3,1,0,403,1,0,0
124652026,115,111,4,3,20,0,7624,0,0,0
125499355,13519,32,485,3,2053,0,1311,1,0,0
125681713,1609,0,60,3,0,0,1670,1,0,1
126358470,103,93,1,3,60,0,379,0,0,0
127062637,28610,667,361,3,505,0,224,0,0,0
128295889,2753,683,156,3,3403,0,4542,0,0,0
128620022,1337,539,76,3,264,1,259,0,0,0
128621479,23,39,0,3,4,0,11,1,0,0
129845242,2047969,102396,13095,3,860,0,67905,0,0,1
129857419,221,1056,5,3,14344,0,3394,0,0,0
130104041,5864587,302,2411,3,15,1,13740,0,0,0
130745589,35476,150,880,3,1380,0,484,0,0,0
130997057,2917721,303,10993,3,372,1,3123,0,0,0
131356207,799,1,58,3,0,0,11373,0,0,1
131948686,3194846,409,3767,3,87,1,8410,0,0,0
132360233,57,67,0,3,15,0,1295,0,0,0
132961448,131328,147,2384,3,72,1,207,0,0,0
133004044,45,75,0,3,10,0,103,0,0,0
133188015,12640,83,566,3,428,0,902,1,0,0
133501277,180,355,18,3,227,0,400,0,0,0
133880286,17194019,143,36881,3,40,1,853,0,0,0
134321104,5524,58,260,3,1,0,39,1,0,0
134665872,3749,1,313,3,177,0,7931,0,0,0
135235142,560519,224,332,3,13,1,3589,0,0,0
135421739,14896759,78,22872,3,38,1,1361,1,0,0
135839250,94472,66,62,3,336,1,857,0,0,0
138205293,55,53,0,3,0,0,43,0,0,0
138874290,1811,15,262,3,20,0,29998,0,0,1
140679467,86,228,0,3,2,0,15,1,0,0
140895474,117,440,0,3,16,0,251,0,0,0
141664648,9303960,2411,33005,3,4,1,5123,0,0,0
144483819,9,30,0,3,0,0,6,1,1,0
144966988,371,277,22,3,1,0,6961,0,0,0
145125358,25437224,1142,30410,3,56,1,56037,0,0,0
145153732,22888,366,541,3,133,1,382,0,0,0
146083929,21,23,0,3,0,0,3,1,0,0
146563007,35,134,7,3,17,0,989,0,0,0
147269991,132,295,2,3,5,0,46,0,0,0
147655088,6178,2010,226,3,464,0,2641,0,0,0
148727987,428,410,13,3,630,0,16989,1,0,1
148825650,232,238,3,3,2721,0,33238,0,0,0
149011179,36,6,0,3,13,0,10,1,0,0
149093176,72,447,0,3,0,0,59,1,1,0
151806418,147,282,1,3,38,0,646,0,0,0
151962231,106,87,0,3,30,0,6620,0,0,0
153112168,95,119,0,3,0,0,27,1,0,0
153864678,214,265,0,3,24,0,816,0,0,0
154179400,3673,1485,216,3,5263,0,11406,1,0,0
155659213,50549694,95,86635,3,0,1,2822,0,0,0
155819511,858,597,1,3,4620,0,11519,0,0,0
159354944,323,983,2,3,1900,0,4537,0,0,0
159379478,628,1814,8,3,115,0,2991,0,0,0
160395343,188,663,6,3,8715,0,14158,0,0,0
160781725,4255,267,132,3,564,1,577,0,0,0
161801527,1002080,208,7925,3,49,1,2293,0,0,0
161859875,2,12,0,10,202,0,0,1,1,1
163654913,38,75,0,3,0,0,496,0,0,0
163803902,0,9,0,3,0,0,0,1,1,1
165997837,1876,826,113,3,59,1,19476,0,0,0
166211732,1175,1988,38,3,340,0,641,0,0,0
166345340,136,300,5,3,95,0,1748,0,0,0
166505545,101094,166,722,3,239,1,1447,0,0,0
166739404,24022023,353,45710,3,1007,1,1566,0,0,0
168016230,37,88,0,3,0,0,39,0,0,0
169424505,447,1463,2,3,556,0,3069,0,0,0
172122925,5,11,0,3,0,0,0,1,0,0
174744823,63996,4883,167,3,297,1,6896,0,0,0
174956683,1,3,0,3,0,0,1,1,1,1
174958347,175986,14914,1829,4,1,0,18839,1,0,1
175624200,814594,144,5386,4,695,1,8341,1,0,0
176473457,2982,794,95,4,4950,1,1501,0,0,0
177345928,2686362,300,11904,4,978,1,14498,0,0,0
177502839,5730,951,223,4,3634,0,16205,0,0,1
177684507,1807,101,258,4,124,0,125403,0,0,1
177984721,1878,262,64,4,109,0,1718,0,0,0
179248472,698,589,2,4,1508,0,7967,0,0,0
180240257,43721,165,681,4,0,0,938563,0,0,1
180463340,4870150,41019,14970,4,5886,1,57218,0,0,0
180708057,4459,911,31,4,976,0,8532,0,0,0
181031309,1786,2525,21,4,1,0,136932,0,0,1
181712262,67,168,0,4,0,0,1851,0,0,0
182520285,152,241,2,4,138,0,9795,0,0,0
183190730,554,1188,13,4,1579,0,25119,0,0,0
183387449,10943449,501,23938,4,186,1,547,0,0,0
183749519,631587,253,8861,4,3131,1,9532,0,0,0
184636793,325,104,18,4,12,0,151,0,0,0
184910040,27859346,157,32946,4,0,1,286,0,0,0
185833958,5555,296,63,4,11881,0,10335,0,0,0
187230074,1784,43,89,4,5,0,389,0,0,1
188929163,109901,85639,650,4,3550,0,455,1,0,1
189703663,37,646,0,4,77,0,165,1,0,0
189771123,45,143,2,4,0,0,180,0,0,0
190707997,111,329,1,4,2,0,1978,0,0,0
191918308,15,65,1,4,0,0,65,0,0,0
192455600,2016,67,56,4,86,0,24,1,0,0
195370058,2925,3,139,4,0,0,708,1,0,1
195398132,15,9,0,4,0,0,2,0,1,0
195737016,43869,4786,69,4,125,0,120082,0,0,1
196291388,346,280,2,4,1736,0,6008,0,0,0
196994616,464418,373,6406,4,43,1,4906,0,0,0
197222818,127,156,0,4,1,0,1104,0,0,0
197254688,57,119,0,3,932,0,662,1,0,0
197288202,6027,0,36,4,2,0,116980,0,0,1
197505545,89841,2,3150,4,30,1,55,1,0,0
197838508,793,483,2,4,9722,0,7822,0,0,0
197897455,228,335,29,4,73,0,697,0,0,0
198001905,369,783,19,4,161,0,875,1,0,0
200694438,68,133,0,4,9,0,1817,0,0,0
200798460,0,60,0,10,0,0,0,1,1,1
201143023,0,140,0,4,2,0,12,1,1,1
201807376,157,281,7,4,0,0,4421,0,0,0
202777395,26522,1533,1223,4,2793,1,11373,0,0,0
204114084,465,903,3,4,1179,0,6405,0,0,0
205335272,504,945,20,4,753,0,2038,0,0,0
206394558,324,340,4,4,1051,0,273,0,0,0
206616788,109,153,0,4,25,0,24,1,0,1
207046071,11,53,0,4,1,0,13,1,0,0
207766728,5,86,0,4,28,0,152,1,0,0
208815996,59,51,1,4,0,0,103,0,0,0
208881789,98,274,7,4,1,0,37,0,0,1
209500155,383,531,12,4,5447,0,8275,0,0,0
210392968,15,78,0,4,1,0,186,0,0,0
210867209,4593,4872,70,4,74383,0,32930,1,0,0
211441010,161,1845,27,4,44,0,607,0,0,0
211956439,120,173,0,4,99,0,14668,0,0,0
212040988,216,50,3,4,423,0,9957,0,0,0
212088120,18,40,2,4,3,0,51,1,0,0
212864806,40,98,0,4,0,0,18,1,0,0
214052034,5,73,0,10,1,0,0,1,1,1
214233866,115,154,1,4,4,0,4158,0,0,0
215010722,3196,2536,135,4,6392,0,9983,0,0,0
215097120,142,1117,3,4,33,0,103,0,0,0
215476014,1145,1005,110,4,1614,0,6848,0,0,0
215666861,10057,7468,108,4,1905,0,1459,0,0,1
215952307,8637650,2001,7746,4,81,1,9769,0,0,0
216155198,321,420,4,4,22,0,411,0,0,0
216939636,108372,221,2908,4,345,1,889,0,0,0
217149781,1075,455,36,4,964,0,1851,0,0,0
219471857,2022,690,128,4,6544,0,5234,0,0,0
219617448,7441109,0,5520,4,7,1,4782,0,0,0
219781912,262,729,2,4,30,0,235,0,0,0
221985093,46,54,0,4,39,0,194,0,0,0
223277612,79,244,0,4,821,0,4018,0,0,0
223532527,22,94,0,4,0,0,10,0,0,0
224006837,823,450,4,4,733,0,17880,0,0,0
224383150,54,1351,0,4,2,0,6,1,0,1
225164794,147,875,2,4,341,0,296,0,0,0
226772129,314,272,4,4,2068,0,4439,0,0,0
228614375,289,124,32,4,2524,0,2770,1,0,0
228914150,2419,1144,70,4,11257,0,7230,0,0,0
230287527,48641,33,1029,4,0,1,0,1,0,0
230425391,411,2060,0,4,115,0,250,0,0,0
230472912,106,318,3,4,11,0,441,1,0,0
231034206,73,116,1,4,12,0,288,1,0,0
231673318,5458,4382,351,4,27939,0,6819,0,0,0
231739340,1510,2126,20,4,0,0,207479,0,0,1
232186429,129,238,6,4,610,0,3678,1,0,0
232222365,26040,729,235,4,0,0,87219,1,0,1
233063518,66,481,0,4,369,0,530,0,0,0
233991311,14,28,0,4,0,0,52,0,0,0
234270825,243582,489,3900,4,24206,1,17195,0,0,0
234442225,459,978,4,4,0,0,28129,1,1,0
234553265,669,613,11,4,6369,0,14133,0,0,0
235215911,21,114,0,4,0,0,7,0,0,0
235725501,3246,2757,79,4,6466,0,69884,1,0,1
236209129,18998,2005,425,4,2503,0,3498,0,0,0
236236336,521,473,19,5,78,0,2377,0,0,0
236901430,12,161,0,4,8,0,269,0,0,0
236999725,6298,3780,82,4,85334,0,46617,0,0,0
237477771,30454,797,1024,4,500,1,4676,0,0,0
238388617,301,285,7,4,1326,0,3379,0,0,0
239194161,268,691,4,4,700,0,7006,0,0,0
239223019,174,6,13,4,0,0,1699,1,0,1
240492339,32,79,0,4,0,0,493,0,0,0
241202626,463,14,28,4,4,0,2754,1,0,1
241439381,167,272,0,4,73,0,634,0,0,0
242162129,121,255,1,4,0,0,83,1,0,0
242359772,151,437,0,4,96,0,810,0,0,0
242663173,999,968,47,4,398,0,1027,0,0,0
243802867,78,79,0,4,56,0,2926,0,0,0
243856880,426,602,45,4,1143,0,6719,0,0,0
243905905,899271,202,3228,4,103,1,2204,0,0,0
245857954,829658,56,2714,4,490,0,16192,0,0,0
246225682,7784893,478,7394,4,31,1,3666,0,0,0
247534044,211,114,6,4,36,0,25528,0,0,0
247859240,31,73,0,4,1,0,1240,0,0,0
248168058,179,684,0,4,0,0,1421,1,0,0
249004971,199,580,14,4,44909,0,15504,0,0,0
250639877,645,1303,33,4,934,0,6610,0,0,0
251361287,31,39,2,4,94,0,1856,0,0,0
251869899,4,10,0,4,0,0,1,0,0,0
252663106,947282,80,1962,4,19,1,340,0,0,0
252903217,38,835,0,4,0,0,4,1,0,1
253392554,259,2107,1,4,89,0,166,1,0,0
253432029,53,216,1,4,121,0,258,1,0,0
253609693,483,1807,1,4,0,0,365,0,0,0
254136706,33419,1245,1067,4,1584,1,8469,0,0,0
254503881,32,54,0,4,1,0,97,1,0,0
255148312,4,27,0,4,32,0,18,1,0,0
256628776,447990,487927,4233,4,4055,0,107503,0,0,1
257336165,206,295,0,4,1506,0,13562,0,0,0
257715559,3792,1564,270,4,1118,0,5927,0,0,0
257910123,1,4,0,4,0,0,0,0,0,0
258955354,24,65,0,4,0,0,84,0,0,0
259575343,263,279,6,4,72,0,247,0,0,0
259925559,6962978,724,16620,4,524,1,2357,0,0,0
263167906,956,406,91,4,288,0,2317,0,0,0
263630465,24,12,0,4,0,0,59,0,0,0
263792175,401,850,5,4,941,0,4604,0,0,0
264509123,214,746,3,4,155,0,1177,0,0,0
265104007,59756,1134,490,4,7356,1,8334,0,0,0
266612587,57,202,2,4,8,0,30,0,0,0
267087485,6805,88,25,4,0,0,3272,1,0,1
268400722,1961954,420,4731,4,879,1,1389,1,0,0
268414482,31942389,373,58780,4,82,1,8453,0,0,0
272065545,269,0,6,4,0,0,1571,0,0,0
276320492,9,38,0,4,0,0,12,1,1,0
277094568,646,1221,38,4,25654,0,26729,0,0,1
278401829,5541,888,275,4,396,0,901,0,0,0
278482812,291,1736,7,4,0,0,543,1,1,0
278672435,381,197,33,4,2822,0,3064,0,0,0
279410613,524,1728,2,4,0,0,2341,0,0,0
281800967,14014,202,524,4,257,1,5079,0,0,0
283216565,197,599,2,4,135,0,1732,0,0,0
283782344,94,389,0,4,1,0,132,0,0,0
288333760,5299213,72,7392,4,698,1,2725,0,0,0
288979145,85,4707,0,4,2,0,4,1,0,1
291326915,21,33,0,4,47,0,702,0,0,0
292503816,50,128,0,4,25,0,15,1,0,0
294479989,73,395,0,4,0,0,2187,0,0,0
295218901,45601,138,1303,4,1218,1,2516,1,0,0
295946705,235449,104,697,4,410,1,3143,0,0,0
296153656,77,524,0,4,8,0,39,1,0,0
296453816,12264,821,479,4,1390,1,2136,0,0,0
296954385,224,781,0,4,0,0,5,1,0,0
296957251,683,1411,2,4,9,0,645,0,0,0
297856522,159613,6949,2975,4,220,1,5877,0,0,0
298529173,870,667,1,4,243,0,617,0,0,0
301068740,8947,7878,376,4,27790,0,44401,0,0,0
302049050,15,19,0,4,0,0,19,0,0,1
304405082,702,1359,4,4,0,0,94409,0,0,1
309277320,507,1655,10,4,2835,0,3053,0,0,0
309340221,2588083,207,2504,4,41,1,1915,0,0,0
310195130,323,384,4,4,631,0,617,0,0,0
310354855,246,251,9,4,3221,0,1642,1,0,0
312595939,9,30,0,4,0,0,1,1,0,0
313296181,1477,4737,2,4,502,0,1778,0,0,0
313655798,358,5000,12,4,73,0,1236,0,0,0
314430404,6296,47,1,4,12,0,179,0,0,0
314734443,489055,741,1221,4,53,0,17634,0,0,0
315940644,98,1581,0,4,0,0,125,0,0,0
318063815,49222,8,1772,4,19,0,489,1,0,0
321730172,12,116,0,4,0,0,43,0,0,0
322460642,560,378,29,4,902,0,1134,0,0,0
323420093,6791,5109,54,4,0,0,2756,0,0,0
323719421,118,342,8,4,62,0,46,1,0,0
324978807,739,827,15,4,438,0,734,1,0,0
326119501,15511,9888,718,4,1942,1,2807,1,0,0
327262257,1985,1941,138,4,11191,1,9367,0,0,0
328088917,35,50,0,4,0,0,113,0,0,0
330716946,398,247,2,4,9404,0,13063,0,0,0
331819000,130,1156,1,4,351,0,152,1,0,0
331821111,10100,31,567,4,897,0,2090,1,0,0
332457160,146,932,0,4,3,0,9,0,0,0
332638587,2651471,519,7734,4,1316,1,2078,1,0,0
334478748,85,129,0,4,18,0,2163,0,0,0
338440603,25,223,3,4,0,0,28,0,0,0
338773168,36,107,3,4,47,0,27,0,0,0
339764521,372,2105,14,4,1,0,12,0,0,1
342161960,50,268,0,4,5,0,20,0,0,0
343016155,11,49,0,4,4,0,4,1,0,0
344634424,12056489,78,22809,4,16,1,2380,0,0,0
344793480,1353,76,4,4,1,0,21536,0,0,1
345491999,40,141,0,4,0,0,292,0,0,0
345643400,1526,1346,5,4,3332,0,8662,0,0,0
345689601,835,2290,22,4,74533,0,17259,1,0,1
347894153,908,1047,43,4,1544,0,1639,0,0,0
349300271,1763697,397,5993,4,708,1,3859,0,0,0
351127813,71,263,1,5,22,0,49,1,0,0
351737149,20,195,0,5,1,0,32,1,0,0
352748863,4,19,0,5,0,0,0,1,1,1
356900531,335,3,22,5,2,0,4934,0,0,1
359018921,442,1239,3,5,18,0,1617,0,0,0
359456836,1458,1593,25,5,2,0,728,0,0,0
365587588,325,484,2,5,4,0,358,0,0,0
366675723,5,67,0,5,0,0,2,0,0,0
368611952,237,368,3,5,13,0,87,0,0,0
369583954,3662977,502,3559,5,3332,1,6077,0,0,0
369587408,972,43,24,5,253,0,7460,0,0,1
370458410,158317,283,1088,5,9,1,1372,0,0,0
371413838,212,163,13,5,4,0,225,0,0,0
374102129,20,75,1,10,59,0,294,1,0,0
375077273,151,271,20,5,330,0,541,1,0,0
375150330,89,329,2,5,3,0,498,0,0,0
378223565,429604,600,4999,5,30,1,497,0,0,0
380005146,12,16,0,5,0,0,15,1,0,0
381322696,74952,340,541,5,8101,1,7931,1,0,0
384703597,67,496,0,5,0,0,3,1,0,0
386263630,88195,82994,1736,5,892,1,1933,1,0,1
388878150,1399,1705,1,5,2232,0,6309,0,0,0
390583023,945,2027,3,5,2847,0,13935,0,0,1
391766775,6,98,0,5,0,0,1,1,0,0
393504310,127,180,6,5,76087,0,12702,0,0,1
393818147,7,30,0,5,0,0,2,1,0,1
394991274,0,38,0,10,0,0,0,1,1,1
395902564,4,67,0,5,2,0,18,1,1,0
395978320,4209,1397,147,5,29910,0,8802,1,0,0
398963620,280,366,0,5,2129,0,504,0,0,0
404947774,42,204,5,4,5490,0,580,1,1,0
405202712,162,303,4,4,302,0,435,0,0,0
405427035,10648215,178,5353,5,168,1,19489,1,0,0
405948980,15,153,0,5,1375,0,29,1,0,0
409486555,7467659,13,19386,5,0,1,774,0,0,0
409551566,42483,2692,1235,5,246,0,29976,0,0,0
412319130,84,166,2,5,138,0,137,0,0,0
413446978,151,1292,1,5,437,0,692,1,0,0
415139397,126786,0,66,5,1084,0,7656,0,0,0
416157837,26,240,0,5,3,0,141,1,0,0
416691300,2932,997,107,5,1400,1,619,0,0,0
417363543,259,991,0,5,0,0,0,1,0,0
418094646,2028,951,15,5,57,1,3284,0,0,0
422388777,14722,12377,496,5,4033,0,3551,0,0,0
426093656,288,298,1,4,2949,0,2933,1,0,0
427036400,13992,1211,557,5,246,0,1109,0,0,0
427041851,177,459,1,5,3950,0,2248,0,0,0
430391901,564,262,1,5,2954,0,1018,1,0,0
432481458,88,259,0,5,3,0,12,0,0,0
433170355,443,770,0,5,2,0,237,0,0,0
434398279,2549,4073,76,5,2351,0,3472,1,0,0
435042800,39,174,2,5,7,0,33,0,0,0
436266454,7154703,240,4240,5,640,1,5995,0,0,1
440473257,61,726,1,5,826,0,232,1,0,0
441595447,178,179,1,5,15,0,268,0,0,0
454625063,301788,46,2199,5,0,1,177,1,0,0
460629154,97,105,1,5,1777,0,1439,0,0,0
461429820,747,639,33,5,3649,0,3918,0,0,0
461998155,735,1555,4,5,699,0,586,1,0,0
466186944,3788,4466,41,5,3,0,297198,1,0,1
467135342,197,3922,2,5,353,0,65,0,0,0
467982710,237,700,3,5,8563,0,6543,1,0,0
467994988,11,205,0,5,22,0,0,1,1,1
469973314,53272,433,208,5,35444,1,3840,0,0,0
470094658,2028,615,49,5,95,0,942,0,0,0
473543077,34,204,0,5,0,0,0,1,1,0
475028530,2254,200,45,5,573,0,3437,0,0,0
475472927,355,728,1,5,1868,0,29803,0,0,0
481288599,44,366,1,5,1159,0,37,1,0,0
485101276,32,30,2,5,11,0,12,1,0,0
485426798,104,251,1,5,20,0,195,0,0,0
487163763,1,19,0,5,0,0,1,1,1,0
487295398,70,156,0,5,8,0,168,1,0,0
487963726,101905,750,280,5,1468,1,3714,1,0,0
491385574,31,88,1,5,244,0,184,1,0,0
499451383,76,1336,2,5,165,0,38,1,1,0
501035794,250,410,4,5,3650,0,837,0,0,0
512613427,3211350,23,5707,5,751,1,8867,0,0,0
514414666,97,279,0,5,42,0,16,0,0,0
516047986,23472,2,653,5,120,0,59327,1,0,1
516047986,23477,2,653,5,120,0,59325,1,0,0
519659488,59,94,1,5,5,0,65,0,0,0
523538804,55,1,8,5,0,0,1841755,1,0,1
528047298,715,1793,6,5,0,0,11059,0,0,0
532782637,804,503,0,5,4875,0,4846,1,0,0
536931554,5,14,0,5,0,0,2,1,0,0
539782632,1392,4739,34,5,3533,0,6096,1,0,0
540497623,4,29,0,5,2,0,109,1,0,0
541429153,263,13,16,5,0,0,452,0,0,1
544722510,21,19,3,5,0,0,1160,1,0,1
545449655,358,177,9,5,1941,0,3246,1,0,0
547282490,168,135,1,5,6330,0,14,1,0,0
548752798,22,161,0,5,4,0,6,1,1,0
549795522,397,684,3,6,5430,0,5649,1,0,0
551241346,530,2,18,5,2,0,298,0,0,1
552876065,646,446,2,5,13440,0,25292,0,0,0
553782591,8,45,0,5,3,0,5,1,0,1
559675462,1474799,1,6818,5,1793,0,20990,0,0,1
562127573,703,32,1,5,0,0,2755,0,0,1
562495929,1527,777,9,5,28218,0,42282,0,0,0
563066753,1571,181,49,5,608,0,409,0,0,0
563838090,5280,6,164,5,9,0,17341,0,0,1
569559818,51,1832,0,5,79,0,636,0,0,1
571203630,1584,432,0,5,424,0,360,0,0,0
574602943,240,2,13,5,0,0,3622,0,0,0
575270233,374,3,18,5,0,0,6426,0,0,0
575930104,879,1,151,5,2426,0,1217604,1,0,1
577490455,7088,354,418,5,546,0,309,1,0,0
581241318,3012,729,754,5,10678,0,14560,0,0,0
581817134,33,1526,0,5,1,0,1,1,0,1
581857863,97,245,0,5,249,0,1086,0,0,0
582070651,163,206,11,5,12,0,502,1,0,1
582454742,9446,1020,129,5,14328,1,11364,0,0,0
583020956,5,5,0,5,2,0,29,0,0,0
589949315,229,1331,4,5,0,0,16,1,0,0
593258580,20,126,0,5,3,0,86,0,0,0
595822244,94714,43,1137,5,0,1,1,1,0,0
596260946,15,59,0,5,0,0,5,1,0,0
605896630,743,1555,1,5,357,0,2410,0,0,0
616485017,630,4,42,5,96,0,15036,0,0,1
618294231,38413,2,438,5,2722,0,146227,0,0,1
626731023,2199,1029,55,5,1321,0,2930,0,0,0
627379912,10,25,0,5,0,0,9,1,0,0
631289812,777892,281,545,5,226,1,1575,0,0,0
632248594,32,17,2,5,3,0,173,1,0,1
635798671,251,545,1,5,5095,0,2317,0,0,0
701547553,344,458,11,5,4941,0,3522,1,0,0
701931955,12,62,0,5,3,0,2,1,0,0
703761230,90,170,6,5,429,0,64,0,0,0
707769469,10832,2673,42,5,2413,0,34971,0,0,1
713390006,15571,883,131,5,16908,0,21707,0,0,0
714801648,718,1216,11,5,948,0,1139,0,0,0
715885903,1,4,0,5,22,0,4,1,1,1
720840916,89,64,3,7,164,0,249,1,0,0
722480142,30,72,4,5,1,0,926,0,0,0
723709418,99,220,1,5,16,0,61,0,0,0
729436178,265,238,4,5,139,0,534,0,0,0
739327418,1951,125,57,6,10,0,170,1,0,0
740492497,2,101,0,10,2,0,7,1,0,1
743856512,362770,355287,1895,6,9,1,3042,1,0,1
749241866,500,726,10,6,17962,0,22712,0,0,1
751067894,51782,587,80,6,1021,1,435,1,0,0
751386872,16,64,1,6,15,0,62,0,0,0
755982000,1422,2075,7,6,4953,0,31699,0,0,0
760546868,868976,453,2844,6,507,1,767,0,0,0
764084202,49,1537,0,6,0,0,1,1,0,1
766398906,208,858,6,6,4073,0,1556,1,0,0
767839495,57,1,10,6,0,0,79525,1,0,1
793077200,220,694,22,6,1313,0,2509,1,0,0
793841558,56,184,2,6,124,0,315,0,0,0
795053881,108,226,0,5,741,0,1570,0,0,0
800284734,178,325,6,6,30,0,405,0,0,0
809970018,14,73,0,10,0,0,47,1,0,0
810861216,29879,108,88,6,1589,0,50659,0,0,1
813132084,946,400,41,6,1310,0,571,0,0,0
821480142,75,426,3,6,1147,0,269,1,0,0
844011956,27,118,1,6,28,0,29,1,0,0
847720063,32,1582,0,6,0,0,4,1,1,1
850280251,98,667,0,6,712,0,613,1,0,0
858924511,60674,1,688,6,1605,0,12130,0,0,1
858948487,13,88,1,6,6,0,10,1,0,0
860598030,0,100,0,10,0,0,0,1,1,1
867304158,1707,4860,436,6,3001,0,13363,0,0,0
873715682,856,1078,7,6,0,0,130262,1,0,1
880414867,282,2205,0,6,1,0,3,1,0,1
885239581,165,993,2,6,82,0,131,1,0,0
888010524,365,1751,1,6,24,0,13618,0,0,0
902534288,423831,739,232,6,2305,1,4703,1,0,0
913365212,180,145,0,6,411,0,180,1,0,0
929127096,49468,46,79,6,418,0,10015,0,0,0
930620467,5370,82,75,6,607,0,7169,1,0,0
931864753,86,397,0,6,1347,0,160,0,0,0
947192262,1825704,7,1182,6,20,1,3781,0,0,0
960411667,613,169,10,6,122,0,71,0,0,0
970160550,114,205,6,6,0,0,136271,0,0,1
974604422,867,1544,39,6,87,0,1058,0,0,0
984234187,41056,304,39,6,1009,0,63307,0,0,1
990658872,1081,1275,122,6,694,0,1490,1,0,0
998166463,12,64,0,6,0,0,7,1,0,1
1000952606,2,30,0,6,0,0,2,1,0,0
1005957259,38,431,0,6,12,0,16,0,0,0
1025087364,301,786,10,6,561,0,1814,0,0,0
1027583707,1,206,0,6,0,0,0,1,1,1
1030968444,41381,42166,181,6,0,0,1617,0,0,1
1035449143,14,51,0,6,0,0,3,1,0,0
1043206952,56,39,13,6,0,0,247223,1,1,1
1043512495,1270,876,2,6,5630,0,17894,1,0,0
1046707844,8,766,1,6,142,0,208,0,0,1
1049191608,11,820,0,6,157,0,587,0,0,1
1057973035,11980,8927,261,6,20,0,20015,0,0,0
1058343692,68,255,0,6,0,0,6,1,1,0
1066481503,31,58,0,6,8,0,11,0,0,0
1070962039,215,162,27,6,421,0,2450,0,0,0
1093763155,12,115,0,6,0,0,28,1,0,0
1096694774,10,36,0,6,0,0,13,1,0,0
1098813444,47,197,0,6,62,0,1,1,0,1
1111940934,141730,582,2386,6,24,1,1281,1,0,0
1116146132,11,86,0,6,14,0,12,1,0,0
1120437522,70,354,8,6,60,0,5074,0,0,0
1122855763,81,80,0,6,1356,0,3243,0,0,0
1123567166,653,1177,6,6,207,0,2321,1,0,0
1125660696,1161,133,16,6,308,0,670,0,0,0
1137408992,4797,1859,443,6,1402,0,3571,0,0,0
1140450697,24,17,0,6,0,0,3064,0,0,0
1179268759,248,231,46,6,56,0,71111,1,0,1
1184955668,0,52,0,9,0,0,0,1,1,1
1196254680,3342242,799,945,6,3517,1,5428,0,0,0
1203840834,6645,1,191,6,168,0,8416,0,0,1
1207571503,98,45,28,6,38,0,223659,1,0,1
1213590199,1690,0,38,6,108,0,15530,1,0,1
1213854728,147,104,3,6,231,0,6097,0,0,0
1219407739,6465,5916,133,6,0,0,18513,0,0,1
1223518938,217,1207,15,6,333,0,918,0,0,0
1231625892,7872,2,264,6,2,0,72176,1,0,1
1233596353,8,91,0,6,0,0,18,1,1,1
1255166845,96,241,2,6,600,0,527,0,0,0
1260361130,137,843,22,6,11395,0,3361,1,0,0
1262776610,437194,389732,3229,6,22862,1,19312,0,0,0
